Disease Name,Cases,Location Name,Country Code,Region Type,Lattitude,Longitude,Region Boundary,TimeStampStart,TimeStampEnd
Viral Hepatitis,4,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,4,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,0,Kilinochchi,LKA,city,9.40854,80.40766,"{'west': 80.35301, 'south': 9.30657, 'east': 80.45792, 'north': 9.4388}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,36,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,5,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,19,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,4,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,1,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,2,Mannar,LKA,city,8.98508,79.90976,"{'west': 79.89545, 'south': 8.96972, 'east': 79.92752, 'north': 8.99724}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,60,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,5,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,16,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,6,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,8,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,1,Vavuniya,LKA,city,8.75888,80.49993,"{'west': 80.40041, 'south': 8.71375, 'east': 80.55008, 'north': 8.8121}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,28,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,8,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,2,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,6,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,16,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,3,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,5,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,0,Mullaitivu,LKA,city,9.26533,80.8115,"{'west': 80.7902, 'south': 9.20712, 'east': 80.84548, 'north': 9.28467}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,790,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,60,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,6,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,4,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,6,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,22,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,1,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,22,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,11,Batticaloa,LKA,city,7.72066,81.6955,"{'west': 81.65274, 'south': 7.70261, 'east': 81.7078, 'north': 7.76642}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,39,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,11,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,1,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,17,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,6,Ampara,LKA,city,7.29173,81.67835,"{'west': 81.62709, 'south': 7.27196, 'east': 81.71644, 'north': 7.32984}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,790,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,3,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,1,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,4,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,18,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,9,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,16,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,4,Trincomalee,LKA,city,8.57743,81.22461,"{'west': 81.20242, 'south': 8.53133, 'east': 81.24647, 'north': 8.59751}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,890,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,12,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,6,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,71,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,7,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,6,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,189,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,53,Kurunegala,LKA,city,7.48886,80.36227,"{'west': 80.32385, 'south': 7.4446, 'east': 80.38056, 'north': 7.50899}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,1970,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,4,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,11,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,6,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,1,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,32,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,14,Puttalam,LKA,city,8.02739,79.83554,"{'west': 79.82815, 'south': 8.01447, 'east': 79.84264, 'north': 8.03154}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,10,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,2,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,1,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,0,Anuradhapur,LKA,city,8.33021,80.40849,"{'west': 80.39065, 'south': 8.29558, 'east': 80.44005, 'north': 8.35545}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,213,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,5,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,3,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,6,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,51,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,5,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,7,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Chickenpox,0,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Meningitis,28,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leishmaniasis,9,Polonnaruwa,LKA,city,7.9422,81.00787,"{'west': 81.00026, 'south': 7.93408, 'east': 81.02119, 'north': 7.94702}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dengue Fever,,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Dysentery,416,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Encephalitis,11,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Enteric Fever,3,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Food Poisoning,0,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Leptospirosis,6,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Typhus Fever,98,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Viral Hepatitis,16,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
Human Rabies,39,Badulla,LKA,city,6.99091,81.05319,"{'west': 81.04221, 'south': 6.97368, 'east': 81.06696, 'north': 7.01298}",31-Mar-2023 00:00:00,07-Apr-2023 00:00:00
